overview,original_title,poster_path
"In the wake of Freddie Gray's death in police custody, peaceful protests and destructive riots erupted as the city awaited the fate of six police officers involved in the incident. Follow the activists, police officers, community leaders and gang affiliates, who struggle to hold Baltimore together.We are the power.",Baltimore Rising,https://image.tmdb.org/t/p/original//33JEZVQ7h14ydlpG9PHEI43uVYT.jpg
"When a short-tempered mobster and his gang of thugs try to shake down a neighborhood bar, they're soon confronted with the wrath of its owner - a mysterious southern mother with a dangerous past.They fu#ked with the wrong woman!",Pickings,https://image.tmdb.org/t/p/original//s8NQvpJMOM1iC8hiFwvR5hywxO9.jpg
"Towards the end of the 16th century, the Spanish conquerors living in the New World faced a serious problem: the evangelization of the indigenous people, who did not understand or accept Christianity due to their unshakable faith in their own religion. The court of the Inquisition cracks down on heretics and the natives prepare for a general uprising ...The story of a virgin created by an indigenous artist and used by the Spanish as a weapon of conquest",Nuevo Mundo,https://image.tmdb.org/t/p/original//36WOkUnkaqZzSs3ZRhnp1XiXhfH.jpg
"This comedy of the absurd is set in the Nazi puppet Independent State of Croatia (NDH) during World War II. The hero, Ljiljan is a young peasant poet who joins the Partisan movement just before it falls apart, abandoned by its leader Tito. The last remaining hope for resisting Nazism is to assassinate Hitler. Ljiljan’s task is to write a song that will allow his Partisan band to infiltrate the inner sanctum of the SS – by entering an SS talent show. If they win the competition, they will be invited to perform before Hitler and the NDH’s high command. This is a satirical coming-of-age tale with a difference, capturing the craziness, comedy and horror of war in the Balkans.Best comedy since 45th",Narodni heroj Ljiljan Vidić,https://image.tmdb.org/t/p/original//dr5tjQ7BlU5NPP7MMzSg4zgmf4v.jpg
"Two hired assassins working for a Mexican cartel are faced with something unimaginable: they get to custody a 10-years-old girl, the daughter of the head of their rival clan, who has kidnapped the son of their boss. The situation is terrible: or an exchange takes place, or somebody will have to carry out a job that no amount of blood on their hands could ever have prepared them for.Obey. Distrust. Survive.",The Evil That Men Do,https://image.tmdb.org/t/p/original//9pr5sNvNDFeXMg1geXaGTNGNHPw.jpg
"In the wastelands of post-apocalyptic England, two young brothers turn to cannibalism to survive, only to fall for their prey, a teenage girl... and possibly the last female left alive.Love. Kill. Eat.",Tear Me Apart,https://image.tmdb.org/t/p/original//6zisawcYtB5sPlXm8ClOjDe7Mbb.jpg
"Bill O'Reilly, Jon Stewart, 2 podiums,1 air-conditioned auditorium... In ""O'Reilly vs. Stewart 2012: The Rumble in the Air-Conditioned Auditorium,"" O'Reilly &amp; Stewart take an entertaining and comedic approach to today's pressing political issues, in an attempt to find the best direction for America. The debate, which was streamed live online, was recorded on Saturday, October 6th, 2012, at the Lisner Auditorium at The George Washington University, in Washington, D.C.  The proceeds from the sale of the debate go to multiple charities picked by both O'Reilly &amp; Stewart, including the Fisher House Foundation, Doctors Without Borders, and the USO.It's why Al Gore invented the Internet",The Rumble in the Air: Conditioned Auditorium,https://image.tmdb.org/t/p/original//lHuAksBzoafpsXgbzkhXihuLOYD.jpg
"After a drug deal goes south, four heroin addicts barricade themselves in a country bar as the cops close in. Withdrawal sets in, further complicating their hostage situation, while a secret one of them is hiding could destroy them all.Flee or Face the Monster Inside",Craving,https://image.tmdb.org/t/p/original//3EwoyAPOBPK2VoTq2fHp516PA3X.jpg
"Insurance Director Stig Roxby is worth a hundred times more than an ordinary high school teacher. But he doesn't think that's enough, but sees himself forced to work with four other director colleagues to lift the bonus cap to be even more valuable. After some complications, Stig Roxby realize the brutal truth: he has everything but the essentials...Hundra Ollar för en Stig",Den enskilde medborgaren,https://image.tmdb.org/t/p/original//858AE21oZPsjYeXDPHHSH8XvgnF.jpg
"A documentary film account of the Russian Revolution, based on archival footage.The Definitive Film Record of the 1917 Russian Revolution",Tsar to Lenin,https://image.tmdb.org/t/p/original//AtwLVxYkIqXOD2pH5G15KUE7cRS.jpg
"Five young men convene on a mansion to meet the mysterious AMINA, who has lured them there to become her new consort in the immortal life of a vampire.Queen Vampire searches for the perfect mate!",Immortal Kiss: Queen of the Night,https://image.tmdb.org/t/p/original//cS1DjvKJI56YKrcrlqowOQ4YTYq.jpg
"Three best friends endure heartbreak, humiliation & hangovers to find a date to the wedding of a lifetime.Save the date!",The Wedding Invitation,https://image.tmdb.org/t/p/original//iARCUwpqX5G21VZfxy5eRDBIJTP.jpg
"The movie depicts the three months before Choong-nyung (the future Sejong the Great) becomes king. The Annals of the Joseon Dynasty, which follows the history of the Joseon Dynasty between 1413 and 1865, leaves out records of this crucial period. While future generations would come to know him as King Sejong, the legendary figure who created the Korean alphabet and advanced the country’s scientific research and law, Prince Choong-nyung was originally dismissed as a reclusive bookworm.  When his older brothers Yangnyeong and Hyoryeong fail to impress their father King Taejong, the king makes a royal command for Choong-nyung to become the next ruler of the kingdom instead.South Korean film inspired by The Prince and the Pauper set in the Joseon Dynasty.",나는 왕이로소이다,https://image.tmdb.org/t/p/original//wWYzAIpCSWQro0ifCoebt7gxoqX.jpg
"Originally broadcast as an exclusive special on HBO, Barbra Streisand launched her September 6, 1986 concert One Voice, in part, as a protest against Reagan-era nuclear arms proliferation in the late Cold War; the event marked the diva's first official live performance since 1972.Barbra sings in her backyard for charity!",Barbra Streisand: One Voice,https://image.tmdb.org/t/p/original//cKbkJTwTFtj52YkmMz0U5BfNb6c.jpg
"Seventeen-year old Cindy is in awe of big sister, Donna’s sexual exploits, but she just doesn’t get it. Whether she’s spying on Donna, parked and “makin’ it” in the driveway with her boyfriend, or watching her bang dear ol’ stepdad, Cindy is curious but timid. But “don’t be afraid, Cindy” instructs the dreamy, ballady, canned-cheese 70s soundtrack, as Cindy inches her way toward womanhood.A story of two sisters CINDY... so anxious to grow up. DONNA... who grew up too fast!",Cindy and Donna,https://image.tmdb.org/t/p/original//hIYpW9jup5yUhNmPejOImymQ5D5.jpg
"Jagannathan, a political advisor, is hired to help John, a politician in California. He employs various shrewd tactics to help John's party win the elections.United States of adipolica",പെരുച്ചാഴി,https://image.tmdb.org/t/p/original//yPRrPQKiUK2qtP8BSh3mNC5AWjX.jpg
Comedy superstar George Lopez performs live in front of a packed house at the Nokia Theatre in L.A. in this stand-up special.It's about to get hot in here.,"George Lopez: It's Not Me, It's You",https://image.tmdb.org/t/p/original//zNhMQYO4flBYT0W0wTyWsUbWbAQ.jpg
"A small village high up in the mountains of Ketama, Northern Morocco. The life of the people here has been shaped by the drug hashish for centuries. Hashish as daily work, hash as exchange currency, hashish as business, hashish as basis and philosophy of a social system, hashish as medium for dreams and hashish as reason for stagnation.Do you know chocolate? This is chocolate!",Haschisch,https://image.tmdb.org/t/p/original//toOA2tLNTUv1ihn85tDAZZ384sO.jpg
"Sumikkogurashi debuted in 2012 as slightly negative characters who like to stay in the corner of a room. The characters include ""Shirokuma"", a polar bear who is sensitive to cold, ""Penguin?"" (with a question mark in its name), a penguin who is unsure if it is actually a penguin, ""Tonkatsu"", a piece of pork cutlet that was left uneaten, ""Neko"", a shy cat, and ""Tokage"", who hides his nature as one of the last dinosaurs.  The franchise has inspired toys, books, stationery material, video games—and now a feature film.An Adventure Beyond Imagination",すみっコぐらし,https://image.tmdb.org/t/p/original//2Y6ufg3H3bp8655ET8kKM7FGskL.jpg
"Seventy-five years after Brad Washburn, one of the greatest aerial mountain photographers of all time, first shot Alaska’s Denali Mountain from the open door of an airplane, climbing buddies Renan Ozturk, Freddie Wilkinson, and Zack Smith look at some of his mountain photographs and have this crazy idea.  Rather than go up, their dream is to go sideways across the range’s most foreboding peaks, the Moose’s Tooth massif. It’s a fresh new way to explore the same landscape Washburn first discovered.  As the group endures rough conditions, disintegrating ropes, and constant rockfall, their desire to be the first to complete the audacious line grows into an obsession. But friendships begin to fray when Renan suffers a near fatal brain injury, forcing all three partners to decide what’s most important to them.A climb for the ages.",The Sanctity of Space,https://image.tmdb.org/t/p/original//peCN6Cdf2ENfwb3VcA4dHNPdrZj.jpg
"The uplifting and heart-wrenching struggles of families who treat their cancer-stricken children with marijuana, some with astonishing results.A healing revolution is growing",Weed the People,https://image.tmdb.org/t/p/original//3jHkqOfoZtjxXRhKa9gY3xMLymy.jpg
